id,question,model_answer,confidence,correct_answer,is_correct
51431,"Identify the correct case holding using the following information: weave through the labyrinth of criminal statutes, administrative code provisions, and not-yet-codified agency rules is inconsistent with the “process” our Founding Fathers believed we were due before being charged with criminal offenses. No person of ordinary intelligence could determine what he is prohibited to possess or deal by the term “synthetic drug” in Ind. Code §§ 35-48-4-10(a) and 11, based on Ind.Code §§ 35-31.5-2-321(9) and 25-26-13-4.1. Therefore the portions of Ind.Code §§ 35-48-4-10(a) and 11 in effect at the time of Ashfaque’s alleged offenses are void for vagueness to the extent they rely on definitions, including unnamed substances “structurally derived” from other substances, found in Ind.Code §§ 35-31.5-2-321(9) and 25-26-13-4.1. See Health-script, 770 N.E.2d at 816 (<HOLDING>). [19]We distinguish our holding here from",2,5,1,0
51435,"Identify the correct case holding using the following information: does business as University Medical Center. The Court will refer to this single entity as ""Defendant Hospital."" 2 . Although Plaintiff had not served Defendant Texas Tech at the time of removal, she eventually did so. The Court recently remanded all claims against Defendant Texas Tech to Texas state court. See Order Granting in Part and Den. in Part Pl.’s First Am. Mot. to Remand, Apr. 12, 2016, ECF No. 88 [""Remand Order”]. 3 . Plaintiff does not specify which intentional torts she is asserting in this lawsuit. 4 . Plaintiff does not make any specific factual allegations against Dr. Laks. See infra part III.C.l. 5 . For municipal immunity, the Fifth Circuit has analyzed counties in the same manner as municipalities, See James v. Harris Cnty., 577 F.3d 612, 619-620 (5th Cir. 2009) (<HOLDING>). Accordingly, the Court will refer to",2,4,2,1
51494,"Identify the correct case holding using the following information: we give your treating source’s opinion.”). Dr. DePhillips concluded that Ulloa should be restricted from prolonged sitting or standing and from lifting more than ten pounds. (R. 105-106). Dr. Segura instructed him to keep his trunk straight and not bend forward, twist, or lift more than twenty pounds. (R. 127). These restrictions conflict with the wide range of light work the ALJ found Ulloa capable of performing. However, the ALJ never explained why Dr. DePhillips’ or Dr. Segura’s opinions were not entitled to controlling weight. Because the ALJ failed to explain the weight given to the opinions of Dr. DePhil-lips and Dr. Segura, the ALJ did not build an accurate and logical bridge from the evidence to his conclusion. Therefore, remand is appropriate. See Clifford, 227 F.3d at 870 (<HOLDING>). On remand, the ALJ must reevaluate whether",1,5,4,0
51495,"Identify the correct case holding using the following information: Nor is there any indication that Diatek intended to be bound by any particular offer prior to finalizing the contracts on September 14, 2001. Jon Wilson, who engaged in talks with potential distributors during the summer of 2001, characterized those talks as “preliminary discussion[s].” He summarized his message to the distributors as: “We have a new dialysis catheter. We are looking for distribution. It is going to be pretty much a standard deal.” The Federal Circuit has distinguished between language that suggests a legal offer — such as “I offer” or “I promise” — and language that merely suggests preliminary negotiations' — such as “I quote” or “are you interested.” Group One, 254 F.3d at 1048; see also Linear Tech. Corp. v. Mircrel, Inc., 275 F.3d 1040, 1050 (Fed.Cir. 2001) (<HOLDING>). Wilson’s characterization places his talks",3,5,0,0
51529,"Identify the correct case holding using the following information: failure to inform the plaintiff of the tumor on February 23, 2002, resulted in any actual injury to the plaintiff before February 24, 2002, the first day of the four-year period in question. Rather, this Court concluded that, although the complained-of negligent act occurred beyond the four-year period of repose in 6-5-482(a), the plaintiff may have been able to prove a set of facts indicating that the actual legal injury occurred within the four-year period of repose. In this case, the trial court explained in its order dismissing Cutler’s medical-malpractice action that the primary difference between Crosslin and the instant case is that Crosslin alleged in his complaint only that his injury occurred at a point after February 24, 2002, and, thus, “Crosslin may [have been] able (<HOLDING>). The key fact in this case is the time at",3,4,3,1
51532,"Identify the correct case holding using the following information: outbreak of gout, a chronic condition from which he suffered, and that this was the cause both of the pain he was experiencing and his difficulty in putting weight on the leg. At most, prior to the day of his release, a reasonable jury could only find that defendants did not contact medical professionals to examine plaintiffs gout outbreak — a condition with which plaintiff, as a chronic gout sufferer, would probably have been more familiar than the jailers. The court has scoured the federal reporters and has found not a single case in which a gout outbreak, alone, was held to constitute a serious medical condition requiring jailers to afford a detainee immediate medical attention. Cf. Moore v. Bennette, 97 Fed.Appx. 405, 407 (4th Cir.2004), as modified by 517 F.3d 717 (4th Cir.2008) (<HOLDING>) (emphasis supplied); Kaminsky v. Rosenblum,",1,3,0,0
51562,"Identify the correct case holding using the following information: this case raises important issues of intergovernmental tax immunity. See Bank of New England, 986 F.2d at 602 n. 4.; see also Federal Reserve, 499 F.2d at 64 (emphasizing the federal nature of question being litigated). Defendant asserts that, even if the RTC/ FDIC itself could have brought suit in federal court, SN-1 is a private assignee of the RTC’s rights and interests, and does not inherit its federal instrumentality status. The Seventh Circuit, struggling with the interplay between FIRREA and the TIA, concluded that the TIA precluded federal jurisdiction over claims brought not by the RTC or a successor of the federal agency, but by a private party assignee of the federal government. See RTC Commercial Assets Trust v. Phoenix Bond & Indem. Co., 169 F.3d 448, 452 (7th Cir.1999) (<HOLDING>); see also North Georgia Elec. Membership Corp.",2,5,2,1
51595,"Identify the correct case holding using the following information: pg. 21.) These symptoms were all noted by Dr. Rumore and are consistent with the Plaintiffs diagnosis of fibromyalgia. (AR at 267-69.) See also SSR 12-2p, 2012 WL 3104869 (July 25, 2012.) (noting that the symptoms of fibromyalgia can include widespread pain as well as “fatigue, cognitive or memory problems (‘fibrofog’), waking unre-pressed, depression, anxiety disorder, or irritable bowel syndrome ... ”). Moreover, numerous courts have agreed that fibromyalgia is a medical condition which can reasonably be expected to cause pain. See Green-Yownger, 335 F.3d at 108 (2d Cir.2003) (“[The plaintiffs] complaints of pain in her back, legs, and upper body, fatigue, and disturbed sleep are internally consistent and consistent with common symptoms of fibromyalgia.”); Sarchet, 78 F.3d at 306 (<HOLDING>); Johnston v. Barnhart, 378 F.Supp.2d 274, 281",0,5,0,1
51622,"Identify the correct case holding using the following information: a reasonable accommodation for the employee’s limitations is low: an employee need only “inform the employer of a need for an adjustment due to a medical condition using plain English and need not mention the ADA or use the phrase reasonable accommodation.” Barnett, 228 F.3d at 1112 (internal quotation marks omitted). Although an employee is not required to use any particular language, the employer’s duty is not triggered unless the employee or his or her representative “provides the employer with enough information that, under the circumstances, the employer can be fairly said to know of both the disability and desire for an accommodation.” Taylor v. Phoenixville Sch. Dist., 184 F.3d 296, 313 (3d Cir.1999); see also Summers v. A. Teichert & Son, 127 F.3d 1150, 1153 (9th Cir.1997) (<HOLDING>). The employee’s request for an accommodation",4,4,4,1
51627,"Identify the correct case holding using the following information: the Eighth Circuit held that the state law claims were indeed preempted by ERISA, reasoning that the plaintiffs’ claims all relied on Mr. Kuhl’s status as a beneficiary under the employer’s health benefits plan and arose from the administration of benefits under the plan. Id. Specifically, the Eighth Circuit agreed with the district court that [ajrtful pleading by characterizing Lincoln National’s actions in refusing to pay for the surgery as “cancellation” or by characterizing the same administrative decisions as “malpractice” does not change the fact that plaintiffs’ claims are based on the contention that Lincoln National improperly processed [Mr.] Kuhl’s claim for medical benefits. Id. at 303; see also Pomeroy v. Johns Hopkins Med. Servs., Inc., 868 F.Supp. 110, 114 (D.Md.1994) (<HOLDING>). 4. Plaintiffs’ State Law Claims Initially, we",1,5,1,1
51637,"Identify the correct case holding using the following information: the office during normal business hours. Rev. Breen Deck ¶¶ 22-24. This creates a genuine issue of material fact. See Walsh v. United Parcel Serv., 201 F.3d 718, 726 (6th Cir.2000) (noting that employer’s allowance of medical -leave to other employees created genuine issue of fact as to whether grant of leave to plaintiff would have constituted reasonable accommodation); Swanks v. Washington Metro. Area Transit Auth., 179 F.3d 929, 934 (D.C.Cir.1999) (observing that an employer “ ‘may not obtain summary judgment by declaring it has a policy when [the employee] may have evidence that [the employer] follows the policy ... selectively ” (quoting Baert v. Euclid Beverage, Ltd., 149 F.3d 626, 632 (7th Cir.1998)) (brackets in original)); Woodman v. Runyon, 132 F.3d 1330, 1346 (10th Cir.1997) (<HOLDING>). Carr v. Reno, cited by the defendant, is not",4,5,4,1
